precision,recall,threshold
0.384237090720849,0.9896666666666667,9.388733863830566
0.3841573906290448,0.9893333333333333,9.388853073120117
0.38706311945748567,0.9893333333333333,9.40733814239502
0.38698317464458065,0.989,9.407659530639648
0.3898305084745763,0.989,9.424837112426758
0.3897503285151117,0.9886666666666667,9.42489242553711
0.39483493077742277,0.9886666666666667,9.456829071044922
0.39475436027160166,0.9883333333333333,9.456836700439453
0.3953333333333333,0.9883333333333333,9.459329605102539
0.395252700360048,0.988,9.459371566772461
0.40956197319331217,0.988,9.528541564941406
0.40948037589828634,0.9876666666666667,9.528575897216797
0.42358827734095783,0.9876666666666667,9.608635902404785
0.4235058621675722,0.9873333333333333,9.60879135131836
0.4361012956419317,0.9873333333333333,9.679779052734375
0.4360182594610514,0.987,9.680375099182129
0.43938269772963345,0.987,9.697742462158203
0.43929949539922825,0.9866666666666667,9.69798755645752
0.4520464263897373,0.9866666666666667,9.771031379699707
0.4519627310218421,0.9863333333333333,9.771456718444824
0.4536256323777403,0.9863333333333333,9.78132438659668
0.45354185832566696,0.986,9.781693458557129
0.4581074802539879,0.986,9.804695129394531
0.45802354399008677,0.9856666666666667,9.80512523651123
0.4641343588133731,0.9856666666666667,9.840799331665039
0.4640502354788069,0.9853333333333333,9.841489791870117
0.4658052316419792,0.9853333333333333,9.853328704833984
0.4657210401891253,0.985,9.853763580322266
0.4677853411429476,0.985,9.865358352661133
0.467701076630779,0.9846666666666667,9.86632251739502
0.4700827498408657,0.9846666666666667,9.87807846069336
0.46999840840362883,0.9843333333333333,9.87904167175293
0.47852860152325394,0.9843333333333333,9.923367500305176
0.4784440842787682,0.984,9.923872947692871
0.48156606851549755,0.984,9.938055038452148
0.48148148148148145,0.9836666666666667,9.938529968261719
0.48849528223804006,0.9836666666666667,9.97152328491211
0.48841059602649006,0.9833333333333333,9.973525047302246
0.4923230974632844,0.9833333333333333,9.99471664428711
0.49223835753630446,0.983,9.9947509765625
0.493391333444872,0.983,10.000161170959473
0.4933065595716198,0.9826666666666667,10.000494003295898
0.4934717107465685,0.9826666666666667,10.001096725463867
0.49338690775154864,0.9823333333333333,10.001775741577148
0.4935521688159437,0.9823333333333333,10.00493049621582
0.4934673366834171,0.982,10.005949020385742
0.49554247266610596,0.982,10.02239990234375
0.4954576043068641,0.9816666666666667,10.022489547729492
0.49687869073730384,0.9816666666666667,10.031758308410645
0.49679379007762403,0.9813333333333333,10.032182693481445
0.49898305084745764,0.9813333333333333,10.043977737426758
0.49889811832513986,0.981,10.044686317443848
0.5022184300341297,0.981,10.061273574829102
0.5021334698754054,0.9806666666666667,10.061576843261719
0.5044581618655692,0.9806666666666667,10.07254695892334
0.5043731778425656,0.9803333333333333,10.07269287109375
